graph6,polynomial
KpOGQ?@O??g?,"0,0,0,0,0,0,7,47,233,912,3001,8727,22887,55350,124951,266235,539293,1045839,1950992,3517053,6146235,10443719,17294429,27969275,44248613,68585497,104284627,155730261,228619360,330243855,469756634,658476227,910136398,1241149759,1670760130,2221172238,2917505014,3787678207,4862051672,6172963565,7753972493,9638980764,11861054384,14451145190,17436550577,20839356510,24674722978,28949269881,33659474004,38790321214,44314170214,50190022990,56363202596,62765543745,69316134827,75922605136,82483011725,88888181370,95024598864,100777540558,106034585328,110689068453,114643661198,117813553719,120129493154,121540111544,122013878016,121540111544,120129493154,117813553719,114643661198,110689068453,106034585328,100777540558,95024598864,88888181370,82483011725,75922605136,69316134827,62765543745,56363202596,50190022990,44314170214,38790321214,33659474004,28949269881,24674722978,20839356510,17436550577,14451145190,11861054384,9638980764,7753972493,6172963565,4862051672,3787678207,2917505014,2221172238,1670760130,1241149759,910136398,658476227,469756634,330243855,228619360,155730261,104284627,68585497,44248613,27969275,17294429,10443719,6146235,3517053,1950992,1045839,539293,266235,124951,55350,22887,8727,3001,912,233,47,7"
KpOGQ?@OA?G?,"0,0,0,0,0,4,26,124,486,1620,4793,12826,31656,72902,158467,327176,646189,1226537,2247779,3990336,6882734,11561759,18955940,30386083,47698071,73416022,110933645,164725991,240597725,345941717,490022863,684250720,942450421,1281084939,1719432693,2279668927,2986849737,3868745794,4955519568,6279211112,7873026683,9770416068,12003948415,14603998147,17597269011,21005215665,24842396882,29114855769,33818579451,38938159941,44445706596,50300134702,56446866701,62818044778,69333261504,75900870386,82419820449,88782019943,94875131171,100585727277,105802676205,110420625311,114343430857,117487387585,119784110213,121182932035,121652709078,121182932035,119784110213,117487387585,114343430857,110420625311,105802676205,100585727277,94875131171,88782019943,82419820449,75900870386,69333261504,62818044778,56446866701,50300134702,44445706596,38938159941,33818579451,29114855769,24842396882,21005215665,17597269011,14603998147,12003948415,9770416068,7873026683,6279211112,4955519568,3868745794,2986849737,2279668927,1719432693,1281084939,942450421,684250720,490022863,345941717,240597725,164725991,110933645,73416022,47698071,30386083,18955940,11561759,6882734,3990336,2247779,1226537,646189,327176,158467,72902,31656,12826,4793,1620,486,124,26,4"
KpOGQ@?OA?G?,"0,0,0,0,3,16,79,299,996,2960,7946,19773,45898,100736,210145,419591,805191,1491933,2677620,4668915,7927356,13134589,21273364,33734031,52443335,80022955,119975243,176898667,256727106,366989773,517082339,718537423,985280177,1333843907,1783530232,2356482260,3077652144,3974625803,5077289486,6417309871,8027421400,9940506512,12188483453,14801003742,17804004549,21218152792,25057240140,29326593879,34021584881,39126321854,44612611186,50439271600,56551871219,62882949165,69352760620,75870574972,82336497207,88643792836,94681642553,100338238542,105504108928,110075530887,113957890449,117068843547,119341135540,120724947970,121189662162,120724947970,119341135540,117068843547,113957890449,110075530887,105504108928,100338238542,94681642553,88643792836,82336497207,75870574972,69352760620,62882949165,56551871219,50439271600,44612611186,39126321854,34021584881,29326593879,25057240140,21218152792,17804004549,14801003742,12188483453,9940506512,8027421400,6417309871,5077289486,3974625803,3077652144,2356482260,1783530232,1333843907,985280177,718537423,517082339,366989773,256727106,176898667,119975243,80022955,52443335,33734031,21273364,13134589,7927356,4668915,2677620,1491933,805191,419591,210145,100736,45898,19773,7946,2960,996,299,79,16,3"
KpOI?D??I??@,"0,0,0,0,0,0,2,33,169,732,2533,7644,20559,50682,116042,250083,511055,998169,1873091,3392954,5954098,10152534,16863593,27343667,43359459,67342327,102580006,153427649,225563932,326245595,464611497,651941519,901967846,1231067478,1658505437,2206460723,2900109936,3767362790,4838685245,6146425796,7724304460,9606252026,11825552583,14413193027,17396736559,20798290276,24633308472,28908388691,33620304576,38753942153,44281929675,50163061219,56342876509,62752872705,69312289069,75928282755,82498999494,88914676704,95061847943,100825120648,106092121308,110755490223,114717992706,117894157113,120214917530,121628330765,122103179204,121628330765,120214917530,117894157113,114717992706,110755490223,106092121308,100825120648,95061847943,88914676704,82498999494,75928282755,69312289069,62752872705,56342876509,50163061219,44281929675,38753942153,33620304576,28908388691,24633308472,20798290276,17396736559,14413193027,11825552583,9606252026,7724304460,6146425796,4838685245,3767362790,2900109936,2206460723,1658505437,1231067478,901967846,651941519,464611497,326245595,225563932,153427649,102580006,67342327,43359459,27343667,16863593,10152534,5954098,3392954,1873091,998169,511055,250083,116042,50682,20559,7644,2533,732,169,33,2"
KpOI?D??I?G?,"0,0,0,0,0,1,15,87,369,1329,4101,11345,28614,67084,147653,308181,613511,1172625,2160618,3853855,6673120,11248210,18494842,29723384,46760656,72116119,109157988,162343451,237445927,341840275,484758108,677595385,934147998,1270878416,1707047568,2264852571,2969354213,3848375961,4932115712,6252704574,7843418471,9737837120,11968631511,14566336495,17557777810,20964583354,24801432661,29074528158,33779949197,38902401792,44414028427,50273784301,56427040707,62805884633,69329761496,75906868973,82435918195,88808576404,94912201848,100633074967,105859735312,110486533859,114417025160,117567257056,119868619852,121270295791,121741032500,121270295791,119868619852,117567257056,114417025160,110486533859,105859735312,100633074967,94912201848,88808576404,82435918195,75906868973,69329761496,62805884633,56427040707,50273784301,44414028427,38902401792,33779949197,29074528158,24801432661,20964583354,17557777810,14566336495,11968631511,9737837120,7843418471,6252704574,4932115712,3848375961,2969354213,2264852571,1707047568,1270878416,934147998,677595385,484758108,341840275,237445927,162343451,109157988,72116119,46760656,29723384,18494842,11248210,6673120,3853855,2160618,1172625,613511,308181,147653,67084,28614,11345,4101,1329,369,87,15,1"
KpOI?D?OA?G?,"0,0,0,0,1,9,55,227,810,2505,6981,17739,42001,93368,197076,396839,767266,1429930,2579509,4516579,7697119,12792627,20776583,33024509,51449085,78651709,118116175,174415758,253462582,362758702,511678494,711729945,976823690,1323479117,1770997927,2341529006,3060048800,3954177411,5053857498,6390825114,7997906363,9908088868,12153414795,14763669056,17764932293,21178015811,25016852955,29286900857,33983643181,39091274165,44581653731,50413614745,56532694875,62871356127,69349727997,75876906775,82352781556,88670364923,94718555272,100385244318,105560652911,110140756186,114030657734,117147761865,119424605377,120811213050,121276870268,120811213050,119424605377,117147761865,114030657734,110140756186,105560652911,100385244318,94718555272,88670364923,82352781556,75876906775,69349727997,62871356127,56532694875,50413614745,44581653731,39091274165,33983643181,29286900857,25016852955,21178015811,17764932293,14763669056,12153414795,9908088868,7997906363,6390825114,5053857498,3954177411,3060048800,2341529006,1770997927,1323479117,976823690,711729945,511678494,362758702,253462582,174415758,118116175,78651709,51449085,33024509,20776583,12792627,7697119,4516579,2579509,1429930,767266,396839,197076,93368,42001,17739,6981,2505,810,227,55,9,1"
KpOIA@?OA?G?,"0,0,0,1,5,35,141,513,1586,4489,11499,27512,61656,131286,266628,520018,977391,1778159,3139799,5396169,9044198,14811573,23738850,37287969,57470757,87009289,129519620,189726520,273698458,389103587,545472590,754462190,1030099785,1388987525,1850448502,2436588185,3172248055,4084818958,5203898365,6560764238,8187660871,10116884011,12379678799,15004952896,18017852769,21438237917,25279111415,29545070023,34230854247,39320083306,44784256858,50582103736,56659346616,62948941478,69371828968,75838226029,82249428786,88500102392,94480987889,100081942996,105195200537,109718711196,113559430854,116636412347,118883560015,120251925653,120711429922,120251925653,118883560015,116636412347,113559430854,109718711196,105195200537,100081942996,94480987889,88500102392,82249428786,75838226029,69371828968,62948941478,56659346616,50582103736,44784256858,39320083306,34230854247,29545070023,25279111415,21438237917,18017852769,15004952896,12379678799,10116884011,8187660871,6560764238,5203898365,4084818958,3172248055,2436588185,1850448502,1388987525,1030099785,754462190,545472590,389103587,273698458,189726520,129519620,87009289,57470757,37287969,23738850,14811573,9044198,5396169,3139799,1778159,977391,520018,266628,131286,61656,27512,11499,4489,1586,513,141,35,5,1"
KsaCCA?_A??@,"0,0,1,2,24,82,334,999,2918,7545,18330,41536,89364,183188,360472,683205,1252665,2228720,3858422,6514126,10744361,17342134,27430811,42572770,64900388,97275626,143473506,208393501,298290165,421021534,586302451,805957070,1094148335,1467566094,1945554784,2550158062,3306053932,4240353363,5382243564,6762455827,8412548280,10363999465,12647119351,15289786038,18316054419,21744672877,25587562715,29848321856,34520831930,39588050860,45021069757,50778508789,56806320016,63038049034,69395595595,75790495620,82125697076,88297801135,94199704824,99723563303,104763959704,109221150024,113004251848,116034239515,118246612353,119593617900,120045918342,119593617900,118246612353,116034239515,113004251848,109221150024,104763959704,99723563303,94199704824,88297801135,82125697076,75790495620,69395595595,63038049034,56806320016,50778508789,45021069757,39588050860,34520831930,29848321856,25587562715,21744672877,18316054419,15289786038,12647119351,10363999465,8412548280,6762455827,5382243564,4240353363,3306053932,2550158062,1945554784,1467566094,1094148335,805957070,586302451,421021534,298290165,208393501,143473506,97275626,64900388,42572770,27430811,17342134,10744361,6514126,3858422,2228720,1252665,683205,360472,183188,89364,41536,18330,7545,2918,999,334,82,24,2,1"
KsaCCA?O??_A,"0,0,1,2,22,66,272,811,2362,6105,14940,34182,74206,153636,305362,584429,1081955,1943084,3393794,5777984,9606461,15622944,24888009,38886346,59656666,89950218,133415232,194809697,280235103,397390898,555835601,767247378,1045665039,1407690464,1872631648,2462561444,3202268082,4119067749,5242459564,6603601365,8234595346,10167576709,12433613909,15061428706,18075979153,21496941021,25337145809,29601040810,34283248086,39367308074,44824688873,50614140465,56681463826,62959752278,69370143961,75823108068,82220241786,88456551933,94423152048,100010289269,105110588290,109622378860,113452969102,116521722199,118762799583,120127444606,120585695550,120127444606,118762799583,116521722199,113452969102,109622378860,105110588290,100010289269,94423152048,88456551933,82220241786,75823108068,69370143961,62959752278,56681463826,50614140465,44824688873,39367308074,34283248086,29601040810,25337145809,21496941021,18075979153,15061428706,12433613909,10167576709,8234595346,6603601365,5242459564,4119067749,3202268082,2462561444,1872631648,1407690464,1045665039,767247378,555835601,397390898,280235103,194809697,133415232,89950218,59656666,38886346,24888009,15622944,9606461,5777984,3393794,1943084,1081955,584429,305362,153636,74206,34182,14940,6105,2362,811,272,66,22,2,1"
KsaCCA?O??g?,"0,0,0,1,6,37,156,558,1713,4816,12232,29030,64718,137117,277228,538468,1008642,1829508,3222030,5524397,9239638,15103017,24165025,37899316,58331916,88201534,131143314,191903015,276571375,392839501,550260518,760512316,1037639316,1398255137,1861686406,2450032583,3188117088,4103298602,5225126473,6584814122,8214524233,10146454858,12411738443,15039157764,18053726334,21475168278,25316354227,29581757860,34266012514,39352654100,44813129465,50606151072,56677466517,62960100658,69375108763,75832866801,82234871059,88476021806,94447322489,100038911296,105143309016,109658749294,113492453609,116563711000,118806621683,120172384334,120631010648,120172384334,118806621683,116563711000,113492453609,109658749294,105143309016,100038911296,94447322489,88476021806,82234871059,75832866801,69375108763,62960100658,56677466517,50606151072,44813129465,39352654100,34266012514,29581757860,25316354227,21475168278,18053726334,15039157764,12411738443,10146454858,8214524233,6584814122,5225126473,4103298602,3188117088,2450032583,1861686406,1398255137,1037639316,760512316,550260518,392839501,276571375,191903015,131143314,88201534,58331916,37899316,24165025,15103017,9239638,5524397,3222030,1829508,1008642,538468,277228,137117,64718,29030,12232,4816,1713,558,156,37,6,1"
KsaCC@??G@?C,"0,0,1,2,22,60,251,734,2108,5425,13242,30274,65898,137024,273622,526437,980107,1770349,3109615,5323230,8897340,14543224,23280121,36541220,56302676,85241824,126921916,186005512,268490630,381968863,535891934,741837805,1013759150,1368195473,1824426402,2404540552,3133396402,4038444221,5149389468,6497674055,8115764332,10036236440,12290669336,14908354128,17914859337,21330489398,25168694310,29434499696,34123033232,39218235009,44691834343,50502675385,56596463259,62905991603,69351888775,75843907057,82282733435,88562298203,94572509200,100202322471,105343037110,109891678309,113754327975,116849257486,119109720928,120486280331,120948550778,120486280331,119109720928,116849257486,113754327975,109891678309,105343037110,100202322471,94572509200,88562298203,82282733435,75843907057,69351888775,62905991603,56596463259,50502675385,44691834343,39218235009,34123033232,29434499696,25168694310,21330489398,17914859337,14908354128,12290669336,10036236440,8115764332,6497674055,5149389468,4038444221,3133396402,2404540552,1824426402,1368195473,1013759150,741837805,535891934,381968863,268490630,186005512,126921916,85241824,56302676,36541220,23280121,14543224,8897340,5323230,3109615,1770349,980107,526437,273622,137024,65898,30274,13242,5425,2108,734,251,60,22,2,1"
KsaCC@??G@G?,"0,0,0,1,4,27,111,417,1297,3698,9598,23218,52658,113381,232744,458376,869710,1596193,2841533,4920089,8303737,13686543,22066825,34853396,53994372,82135948,122807574,180636518,261585990,373214284,524943895,728330173,997313669,1348434022,1800986932,2377095533,3101674672,4002253570,5108641665,6452408038,8066169219,9982671201,12233679550,14848681606,17853445070,21268468705,25107383586,29375373164,34067689830,39168356733,44649136171,50468849642,56573119260,62894593275,69353691527,75859899814,82313587048,88608322302,94633620141,100278025390,105432423780,109993440267,113866785364,116970402791,119237275596,120617763521,121081357404,120617763521,119237275596,116970402791,113866785364,109993440267,105432423780,100278025390,94633620141,88608322302,82313587048,75859899814,69353691527,62894593275,56573119260,50468849642,44649136171,39168356733,34067689830,29375373164,25107383586,21268468705,17853445070,14848681606,12233679550,9982671201,8066169219,6452408038,5108641665,4002253570,3101674672,2377095533,1800986932,1348434022,997313669,728330173,524943895,373214284,261585990,180636518,122807574,82135948,53994372,34853396,22066825,13686543,8303737,4920089,2841533,1596193,869710,458376,232744,113381,52658,23218,9598,3698,1297,417,111,27,4,1"
