graph6,polynomial
JpCa?C@O??_,"0,0,0,0,0,1,10,61,260,915,2752,7392,18019,40811,86550,174021,333483,613651,1087946,1866952,3108189,5035489,7952054,12266708,18507752,27353965,39642945,56401342,78837736,108364169,146561020,195180711,256072637,331162636,422331294,531369017,659811079,808880736,979295787,1171224661,1384090725,1616574839,1866450786,2130668975,2405252588,2685487845,2965897719,3240541249,3503060390,3747066134,3966227194,4154699006,4307204085,4419444099,4488116280,4511250670,4488116280,4419444099,4307204085,4154699006,3966227194,3747066134,3503060390,3240541249,2965897719,2685487845,2405252588,2130668975,1866450786,1616574839,1384090725,1171224661,979295787,808880736,659811079,531369017,422331294,331162636,256072637,195180711,146561020,108364169,78837736,56401342,39642945,27353965,18507752,12266708,7952054,5035489,3108189,1866952,1087946,613651,333483,174021,86550,40811,18019,7392,2752,915,260,61,10,1"
JpCa?C@OA??,"0,0,0,0,1,6,32,125,441,1326,3688,9226,21621,47254,97947,192931,364487,662034,1162433,1977279,3269197,5263063,8269060,12696083,19081053,28100473,40601155,57602861,80323018,110159423,148699629,197672453,258931752,334369134,425868125,535174382,663827550,812998865,983416497,1175194230,1387778450,1619798131,1869068756,2132497518,2406171478,2685344889,2964627436,3238055410,3499375807,3742181486,3960255348,4147730809,4299443139,4411058142,4479373260,4502362214,4479373260,4411058142,4299443139,4147730809,3960255348,3742181486,3499375807,3238055410,2964627436,2685344889,2406171478,2132497518,1869068756,1619798131,1387778450,1175194230,983416497,812998865,663827550,535174382,425868125,334369134,258931752,197672453,148699629,110159423,80323018,57602861,40601155,28100473,19081053,12696083,8269060,5263063,3269197,1977279,1162433,662034,364487,192931,97947,47254,21621,9226,3688,1326,441,125,32,6,1"
JpE?I?@?G?_,"0,0,0,0,0,1,8,51,227,818,2507,6858,16908,38693,82665,167285,322180,595437,1059351,1823594,3043939,4942969,7821589,12087278,18265713,27034814,39229686,55877519,78185451,107568332,145606885,194059846,254779257,329701192,420711339,529613723,657950005,806959289,977364468,1169349692,1382339826,1615027819,1865182248,2129759882,2404769353,2685496096,2966439490,3241650894,3504741607,3749311264,3968993979,4157934572,4310823096,4423355529,4492203763,4515402026,4492203763,4423355529,4310823096,4157934572,3968993979,3749311264,3504741607,3241650894,2966439490,2685496096,2404769353,2129759882,1865182248,1615027819,1382339826,1169349692,977364468,806959289,657950005,529613723,420711339,329701192,254779257,194059846,145606885,107568332,78185451,55877519,39229686,27034814,18265713,12087278,7821589,4942969,3043939,1823594,1059351,595437,322180,167285,82665,38693,16908,6858,2507,818,227,51,8,1"
JpECA?@?G?_,"0,0,0,0,1,4,27,99,379,1157,3327,8466,20181,44553,93260,184926,351497,641355,1130737,1929641,3199819,5163842,8130893,12507071,18828579,27768870,40175073,57064450,79656645,109348280,147732057,196537677,257627958,332897704,424243219,533415155,661968911,811080798,981495562,1173329867,1386044938,1618267125,1867822175,2131606704,2405711121,2685369988,2965189173,3239176933,3501071217,3744431393,3963029199,4150963930,4303062823,4414961711,4483457709,4506503642,4483457709,4414961711,4303062823,4150963930,3963029199,3744431393,3501071217,3239176933,2965189173,2685369988,2405711121,2131606704,1867822175,1618267125,1386044938,1173329867,981495562,811080798,661968911,533415155,424243219,332897704,257627958,196537677,147732057,109348280,79656645,57064450,40175073,27768870,18828579,12507071,8130893,5163842,3199819,1929641,1130737,641355,351497,184926,93260,44553,20181,8466,3327,1157,379,99,27,4,1"
JpEA?C@?GC?,"0,0,0,0,1,4,25,87,341,1039,3041,7824,18875,42045,88722,177028,338381,620211,1097823,1879785,3126471,5058412,7983169,12304367,18556691,27411288,39714507,56482136,78935069,108470154,146684129,195309651,256217198,331307366,422487935,531517535,659965531,809016954,979430778,1171330059,1384188050,1616631977,1866494033,2130663830,2405230441,2685412064,2965805399,3240393867,3502900265,3746853967,3966009369,4154435130,4306944359,4419147135,4487834277,4510942410,4487834277,4419147135,4306944359,4154435130,3966009369,3746853967,3502900265,3240393867,2965805399,2685412064,2405230441,2130663830,1866494033,1616631977,1384188050,1171330059,979430778,809016954,659965531,531517535,422487935,331307366,256217198,195309651,146684129,108470154,78935069,56482136,39714507,27411288,18556691,12304367,7983169,5058412,3126471,1879785,1097823,620211,338381,177028,88722,42045,18875,7824,3041,1039,341,87,25,4,1"
JpEA?C@?I??,"0,0,0,0,0,1,9,59,254,902,2726,7339,17936,40658,86324,173641,332978,612847,1086907,1865438,3106309,5032888,7948983,12262601,18503114,27348040,39636461,56393326,78829426,108354131,146551024,195169031,256061517,331149897,422320017,531356194,659800666,808869157,979287502,1171215328,1384085962,1616569043,1866450449,2130667843,2405257571,2685491773,2965908502,3240550400,3503076556,3747080403,3966248179,4154717125,4307228810,4419464840,4488142698,4511272430,4488142698,4419464840,4307228810,4154717125,3966248179,3747080403,3503076556,3240550400,2965908502,2685491773,2405257571,2130667843,1866450449,1616569043,1384085962,1171215328,979287502,808869157,659800666,531356194,422320017,331149897,256061517,195169031,146551024,108354131,78829426,56393326,39636461,27348040,18503114,12262601,7948983,5032888,3106309,1865438,1086907,612847,332978,173641,86324,40658,17936,7339,2726,902,254,59,9,1"
JpEA?C@?OA?,"0,0,0,0,0,5,25,123,434,1354,3745,9434,22015,48100,99403,195540,368637,668754,1172430,1992170,3290187,5292510,8308483,12748590,19148290,28185960,40706225,57730767,80473951,110335998,148900068,197897569,259177149,334633654,426144172,535458846,664109832,813274207,983672570,1175425574,1387971665,1619949157,1869165047,2132537223,2406144343,2685252766,2964463018,3237825110,3499075830,3741822369,3959837347,4147267981,4298937865,4410527588,4478821829,4501808182,4478821829,4410527588,4298937865,4147267981,3959837347,3741822369,3499075830,3237825110,2964463018,2685252766,2406144343,2132537223,1869165047,1619949157,1387971665,1175425574,983672570,813274207,664109832,535458846,426144172,334633654,259177149,197897569,148900068,110335998,80473951,57730767,40706225,28185960,19148290,12748590,8308483,5292510,3290187,1992170,1172430,668754,368637,195540,99403,48100,22015,9434,3745,1354,434,123,25,5"
JpEA?C@?OC?,"0,0,0,0,0,3,17,87,332,1084,3151,8182,19621,43702,91765,182694,347973,636304,1123238,1919350,3185367,5144748,8105359,12474530,18786810,27717628,40111855,56989387,79567499,109246104,147615024,196408303,257485151,332745686,424082056,533250846,661802352,810919891,981341848,1173192200,1385925021,1618174161,1867756921,2131578029,2405718003,2685419902,2965278852,3239311666,3501244804,3744646959,3963277809,4151246305,4303367721,4415288114,4483792811,4506845550,4483792811,4415288114,4303367721,4151246305,3963277809,3744646959,3501244804,3239311666,2965278852,2685419902,2405718003,2131578029,1867756921,1618174161,1385925021,1173192200,981341848,810919891,661802352,533250846,424082056,332745686,257485151,196408303,147615024,109246104,79567499,56989387,40111855,27717628,18786810,12474530,8105359,5144748,3185367,1919350,1123238,636304,347973,182694,91765,43702,19621,8182,3151,1084,332,87,17,3"
JpEA?C@?Q??,"0,0,0,0,0,3,19,91,348,1112,3214,8289,19814,43990,92238,183389,348984,637691,1125163,1921852,3188627,5148810,8110381,12480529,18793952,27725726,40121023,56999476,79578428,109257533,147626864,196420111,257496725,332756619,424092049,533259448,661809512,810925159,981345078,1173193350,1385924002,1618170979,1867751721,2131570983,2405709181,2685409687,2965267378,3239299228,3501231614,3744633365,3963263605,4151232025,4303353252,4415273660,4483778188,4506831070,4483778188,4415273660,4303353252,4151232025,3963263605,3744633365,3501231614,3239299228,2965267378,2685409687,2405709181,2131570983,1867751721,1618170979,1385924002,1173193350,981345078,810925159,661809512,533259448,424092049,332756619,257496725,196420111,147626864,109257533,79578428,56999476,40121023,27725726,18793952,12480529,8110381,5148810,3188627,1921852,1125163,637691,348984,183389,92238,43990,19814,8289,3214,1112,348,91,19,3"
JpEA?C@?_?_,"0,0,0,0,0,1,13,63,276,930,2791,7438,18117,40904,86751,174200,333833,613970,1088488,1867380,3108989,5036062,7953067,12267368,18508974,27354574,39644353,56401773,78839119,108364350,146562414,195180355,256073971,331161772,422332402,531367644,659812174,808878673,979296970,1171222150,1384091875,1616571999,1866452233,2130665643,2405254371,2685484468,2965899622,3240537724,3503062722,3747062299,3966229871,4154695275,4307206707,4419440348,4488119177,4511246714,4488119177,4419440348,4307206707,4154695275,3966229871,3747062299,3503062722,3240537724,2965899622,2685484468,2405254371,2130665643,1866452233,1616571999,1384091875,1171222150,979296970,808878673,659812174,531367644,422332402,331161772,256073971,195180355,146562414,108364350,78839119,56401773,39644353,27354574,18508974,12267368,7953067,5036062,3108989,1867380,1088488,613970,333833,174200,86751,40904,18117,7438,2791,930,276,63,13,1"
JpEA?C@?_C?,"0,0,0,0,1,6,31,119,429,1297,3623,9124,21435,46955,97488,192238,363473,660657,1160519,1974751,3265969,5259000,8264009,12690091,19073931,28092310,40592011,57592756,80312025,110148004,148687799,197660533,258920222,334358214,425858041,535165829,663820449,812993510,983413368,1175193167,1387779396,1619801451,1869074067,2132504486,2406180429,2685355236,2964638775,3238067965,3499389063,3742194931,3960269585,4147745138,4299457357,4411072643,4479387865,4502376458,4479387865,4411072643,4299457357,4147745138,3960269585,3742194931,3499389063,3238067965,2964638775,2685355236,2406180429,2132504486,1869074067,1619801451,1387779396,1175193167,983413368,812993510,663820449,535165829,425858041,334358214,258920222,197660533,148687799,110148004,80312025,57592756,40592011,28092310,19073931,12690091,8264009,5259000,3265969,1974751,1160519,660657,363473,192238,97488,46955,21435,9124,3623,1297,429,119,31,6,1"
JpEA?C@?a??,"0,0,0,0,0,1,11,63,274,956,2866,7673,18640,42062,88976,178395,341102,626333,1108421,1898784,3156501,5106480,8054055,12409425,18703302,27615480,39986149,56841600,79392210,109047739,147388566,196161551,257214243,332462733,423783397,532953762,661503224,810639563,981076224,1172965486,1385729740,1618037091,1867666363,2131560351,2405756975,2685541021,2965458932,3239575606,3501563216,3745041833,3963715199,4151746713,4303891998,4415856570,4484363576,4507437138,4484363576,4415856570,4303891998,4151746713,3963715199,3745041833,3501563216,3239575606,2965458932,2685541021,2405756975,2131560351,1867666363,1618037091,1385729740,1172965486,981076224,810639563,661503224,532953762,423783397,332462733,257214243,196161551,147388566,109047739,79392210,56841600,39986149,27615480,18703302,12409425,8054055,5106480,3156501,1898784,1108421,626333,341102,178395,88976,42062,18640,7673,2866,956,274,63,11,1"
JpEA?C@O??_,"0,0,0,0,0,1,11,59,258,892,2702,7259,17772,40300,85700,172505,331148,609867,1082403,1858682,3096735,5019358,7930733,12238207,18471688,27307922,39586967,56332828,78757768,108270127,146455338,195061259,255943845,331022749,422187005,531218972,659664214,808735775,979163346,1171102876,1383991780,1616495247,1866403027,2130647551,2405269793,2685535313,2965986928,3240660734,3503220644,3747252829,3966449325,4154939739,4307471904,4419720198,4488408246,4511538942,4488408246,4419720198,4307471904,4154939739,3966449325,3747252829,3503220644,3240660734,2965986928,2685535313,2405269793,2130647551,1866403027,1616495247,1383991780,1171102876,979163346,808735775,659664214,531218972,422187005,331022749,255943845,195061259,146455338,108270127,78757768,56332828,39586967,27307922,18471688,12238207,7930733,5019358,3096735,1858682,1082403,609867,331148,172505,85700,40300,17772,7259,2702,892,258,59,11,1"
JpEA?C@OA??,"0,0,0,0,0,3,19,91,354,1142,3300,8527,20352,45124,94458,187487,356162,649795,1144775,1952642,3235473,5218074,8210103,12620709,18986326,27983946,40460275,57436006,80128742,109937677,148450804,197398861,258636575,334057285,425545423,534848532,663506822,812692701,983134578,1174946710,1387575114,1619648169,1868980155,2132476941,2406224311,2685474041,2964834144,3238338532,3499732618,3742606363,3960741621,4148269261,4300024272,4411670242,4480004584,4502999558,4480004584,4411670242,4300024272,4148269261,3960741621,3742606363,3499732618,3238338532,2964834144,2685474041,2406224311,2132476941,1868980155,1619648169,1387575114,1174946710,983134578,812692701,663506822,534848532,425545423,334057285,258636575,197398861,148450804,109937677,80128742,57436006,40460275,27983946,18986326,12620709,8210103,5218074,3235473,1952642,1144775,649795,356162,187487,94458,45124,20352,8527,3300,1142,354,91,19,3"
JpD?GC@O??_,"0,0,0,0,0,1,6,47,213,804,2465,6812,16818,38593,82463,167111,321828,595117,1058817,1823150,3043147,4942403,7820565,12086610,18264509,27034188,39228280,55877097,78184051,107568150,145605517,194060168,254777937,329702078,420710199,529615103,657948945,806961321,977363292,1169352228,1382338646,1615030679,1865180826,2129763168,2404767581,2685499520,2966437532,3241654436,3504739295,3749315058,3968991321,4157938332,4310820408,4423359317,4492200879,4515405938,4492200879,4423359317,4310820408,4157938332,3968991321,3749315058,3504739295,3241654436,2966437532,2685499520,2404767581,2129763168,1865180826,1615030679,1382338646,1169352228,977363292,806961321,657948945,529615103,420710199,329702078,254777937,194060168,145605517,107568150,78184051,55877097,39228280,27034188,18264509,12086610,7820565,4942403,3043147,1823150,1058817,595117,321828,167111,82463,38593,16818,6812,2465,804,213,47,6,1"
JpD?GC@OA??,"0,0,0,0,0,1,15,83,332,1108,3212,8337,19930,44294,92758,184475,350670,640603,1129497,1928626,3198045,5162558,8128671,12505625,18825978,27767558,40172127,57063528,79653754,109347933,147729252,196538405,257625313,332899523,424240985,533418034,661966810,811085021,981493318,1173335016,1386042710,1618272951,1867819423,2131613397,2405707727,2685376889,2965185440,3239184062,3501066712,3744439033,3963024061,4150971441,4303057650,4414969272,4483452090,4506511494,4483452090,4414969272,4303057650,4150971441,3963024061,3744439033,3501066712,3239184062,2965185440,2685376889,2405707727,2131613397,1867819423,1618272951,1386042710,1173335016,981493318,811085021,661966810,533418034,424240985,332899523,257625313,196538405,147729252,109347933,79653754,57063528,40172127,27767558,18825978,12505625,8128671,5162558,3198045,1928626,1129497,640603,350670,184475,92758,44294,19930,8337,3212,1108,332,83,15,1"
JpD?GCA?_C?,"0,0,0,0,1,10,43,187,597,1761,4641,11290,25569,54671,110902,214980,400283,718803,1249087,2106719,3456785,5529416,8637515,13196339,19744503,28964928,41703735,58984826,82020513,112209374,151126497,200496193,262152024,337975208,429820903,539421031,668280689,817557642,987945774,1179550107,1391788340,1623294191,1871865267,2134430900,2407077143,2685099570,2963122615,3235242687,3495232319,3736755051,3953624589,4140044334,4290872789,4401837173,4469740637,4492597698,4469740637,4401837173,4290872789,4140044334,3953624589,3736755051,3495232319,3235242687,2963122615,2685099570,2407077143,2134430900,1871865267,1623294191,1391788340,1179550107,987945774,817557642,668280689,539421031,429820903,337975208,262152024,200496193,151126497,112209374,82020513,58984826,41703735,28964928,19744503,13196339,8637515,5529416,3456785,2106719,1249087,718803,400283,214980,110902,54671,25569,11290,4641,1761,597,187,43,10,1"
JpD?GCA?_G?,"0,0,0,0,0,3,21,97,376,1202,3441,8816,20923,46162,96251,190462,360903,657110,1155704,1968448,3257743,5248744,8251255,12674732,19055624,28071134,40567599,57565643,80282019,110115744,148653442,197625173,258883771,334322348,425822870,535132844,663789934,812967251,983390902,1175176580,1387768145,1619797037,1869075867,2132514247,2406196327,2685379066,2964668860,3238105222,3499431622,3742244217,3960322601,4147803375,4299518155,4411136524,4479452205,4502442518,4479452205,4411136524,4299518155,4147803375,3960322601,3742244217,3499431622,3238105222,2964668860,2685379066,2406196327,2132514247,1869075867,1619797037,1387768145,1175176580,983390902,812967251,663789934,535132844,425822870,334322348,258883771,197625173,148653442,110115744,80282019,57565643,40567599,28071134,19055624,12674732,8251255,5248744,3257743,1968448,1155704,657110,360903,190462,96251,46162,20923,8816,3441,1202,376,97,21,3"
